2.6175458431243896e+00, 6.7161238193511963e-01, -2.2379426285624504e-02
2.2805500030517578e+00, 6.7081248760223389e-01, -2.0911481231451035e-02
2.6919441223144531e+00, 1.0245735645294189e+00, -3.2081160694360733e-02
3.0289404392242432e+00, 1.0252203941345215e+00, -3.3567186444997787e-02
3.0296001434326172e+00, 6.8823355436325073e-01, -3.0656795948743820e-02
2.6926038265228271e+00, 6.8758666515350342e-01, -2.9170770198106766e-02
3.1008057594299316e+00, 1.0221266746520996e+00, -3.2041560858488083e-02
3.4378008842468262e+00, 1.0229691267013550e+00, -3.3626008778810501e-02
3.4386529922485352e+00, 6.8597626686096191e-01, -3.1595949083566666e-02
3.1016578674316406e+00, 6.8513381481170654e-01, -3.0011501163244247e-02
3.5181488990783691e+00, 1.0449517965316772e+00, -4.1926365345716476e-02
3.8551383018493652e+00, 1.0465228557586670e+00, -4.4073227792978287e-02
3.8567171096801758e+00, 7.0952868461608887e-01, -4.2861860245466232e-02
3.5197277069091797e+00, 7.0795768499374390e-01, -4.0714997798204422e-02
-1.8690973520278931e-01, 1.4349313974380493e+00, -1.7469346523284912e-02
1.5007278323173523e-01, 1.4380048513412476e+00, -1.9001685082912445e-02
1.5316531062126160e-01, 1.1010454893112183e+00, -1.4777693897485733e-02
-1.8381720781326294e-01, 1.0979720354080200e+00, -1.3245354406535625e-02
2.2570830583572388e-01, 1.4304934740066528e+00, -1.5912154689431190e-02
5.6269222497940063e-01, 1.4330761432647705e+00, -1.7953991889953613e-02
5.6529033184051514e-01, 1.0960956811904907e+00, -1.5419008210301399e-02
2.2830641269683838e-01, 1.0935130119323730e+00, -1.3377171009778976e-02
6.3977527618408203e-01, 1.4165247678756714e+00, -1.2272411957383156e-02
9.7676414251327515e-01, 1.4186506271362305e+00, -1.4002894982695580e-02
9.7889900207519531e-01, 1.0816618204116821e+00, -1.2262778356671333e-02
6.4191013574600220e-01, 1.0795359611511230e+00, -1.0532295331358910e-02
1.0499970912933350e+00, 1.4130892753601074e+00, -1.2655984610319138e-02
1.3869729042053223e+00, 1.4151272773742676e+00, -1.6143925487995148e-02
1.3890349864959717e+00, 1.0781416893005371e+00, -1.3813633471727371e-02
1.0520591735839844e+00, 1.0761036872863770e+00, -1.0325692594051361e-02
1.4590972661972046e+00, 1.4114594459533691e+00, -1.5034011565148830e-02
1.7960708141326904e+00, 1.4135713577270508e+00, -1.8686482682824135e-02
1.7982145547866821e+00, 1.0765910148620605e+00, -1.5756392851471901e-02
1.4612410068511963e+00, 1.0744791030883789e+00, -1.2103922665119171e-02
1.8688222169876099e+00, 1.4218015670776367e+00, -2.2955540567636490e-02
2.2057986259460449e+00, 1.4226604700088501e+00, -2.6837682351469994e-02
2.2067027091979980e+00, 1.0856842994689941e+00, -2.2933050990104675e-02
1.8697260618209839e+00, 1.0848253965377808e+00, -1.9050909206271172e-02
2.2784695625305176e+00, 1.4261851310729980e+00, -2.8994960710406303e-02
2.6154632568359375e+00, 1.4268000125885010e+00, -3.0935274437069893e-02
2.6161050796508789e+00, 1.0898332595825195e+00, -2.6245305314660072e-02
2.2791113853454590e+00, 1.0892183780670166e+00, -2.4304991587996483e-02
2.6898522377014160e+00, 1.4392693042755127e+00, -3.5140261054039001e-02
3.0268461704254150e+00, 1.4404491186141968e+00, -3.6781176924705505e-02
3.0280427932739258e+00, 1.1034684181213379e+00, -3.3371903002262115e-02
2.6910488605499268e+00, 1.1022886037826538e+00, -3.1730987131595612e-02
3.1006178855895996e+00, 1.4419562816619873e+00, -3.8106266409158707e-02
3.4376158714294434e+00, 1.4426196813583374e+00, -3.9018034934997559e-02
3.4382901191711426e+00, 1.1056449413299561e+00, -3.4944649785757065e-02
3.1012921333312988e+00, 1.1049815416336060e+00, -3.4032881259918213e-02
3.5145010948181152e+00, 1.4546076059341431e+00, -4.2183920741081238e-02
3.8514935970306396e+00, 1.4563944339752197e+00, -4.3571799993515015e-02
3.8532896041870117e+00, 1.1194068193435669e+00, -4.1298598051071167e-02
3.5162971019744873e+00, 1.1176199913024902e+00, -3.9910718798637390e-02
-1.9069427251815796e-01, 1.8625795841217041e+00, -1.6088413074612617e-02
1.4628395438194275e-01, 1.8634387254714966e+00, -1.9822210073471069e-02
1.4710557460784912e-01, 1.5264568328857422e+00, -2.3210266605019569e-02
-1.8987265229225159e-01, 1.5255976915359497e+00, -1.9476469606161118e-02
2.2714400291442871e-01, 1.8408596515655518e+00, -1.2855038978159428e-02
5.6414365768432617e-01, 1.8412818908691406e+00, -1.3048517517745495e-02
5.6456518173217773e-01, 1.5042846202850342e+00, -1.4329125173389912e-02
2.2756549715995789e-01, 1.5038623809814453e+00, -1.4135646633803844e-02
6.3799321651458740e-01, 1.8347859382629395e+00, -1.1603215709328651e-02
9.7498786449432373e-01, 1.8359427452087402e+00, -1.3115568086504936e-02
9.7614014148712158e-01, 1.4989461898803711e+00, -1.4137148857116699e-02
6.3914549350738525e-01, 1.4977893829345703e+00, -1.2624796479940414e-02
1.0474162101745605e+00, 1.8353484869003296e+00, -1.2948554009199142e-02
1.3844008445739746e+00, 1.8365405797958374e+00, -1.5942402184009552e-02
1.3855798244476318e+00, 1.4995459318161011e+00, -1.7433660104870796e-02
1.0485951900482178e+00, 1.4983538389205933e+00, -1.4439810998737812e-02
1.4563553333282471e+00, 1.8384151458740234e+00, -1.7655622214078903e-02
1.7933298349380493e+00, 1.8400490283966064e+00, -2.1464392542839050e-02
1.7949595451354980e+00, 1.5030531883239746e+00, -2.1839004009962082e-02
1.4579850435256958e+00, 1.5014193058013916e+00, -1.8030233681201935e-02
1.8658139705657959e+00, 1.8315508365631104e+00, -1.9919553771615028e-02
2.2027769088745117e+00, 1.8333148956298828e+00, -2.4591671302914619e-02
2.2045338153839111e+00, 1.4963197708129883e+00, -2.5116378441452980e-02
1.8675708770751953e+00, 1.4945557117462158e+00, -2.0444260910153389e-02
2.2757976055145264e+00, 1.8391783237457275e+00, -2.7503840625286102e-02
2.6127901077270508e+00, 1.8402836322784424e+00, -2.9449217021465302e-02
2.6138932704925537e+00, 1.5032856464385986e+00, -2.9821056872606277e-02
2.2769007682800293e+00, 1.5021803379058838e+00, -2.7875680476427078e-02
2.6859660148620605e+00, 1.8479379415512085e+00, -3.0908318236470222e-02
3.0229606628417969e+00, 1.8493301868438721e+00, -3.2219007611274719e-02
3.0243487358093262e+00, 1.5123347043991089e+00, -3.3276554197072983e-02
2.6873540878295898e+00, 1.5109424591064453e+00, -3.1965866684913635e-02
3.0954115390777588e+00, 1.8481513261795044e+00, -3.2357726246118546e-02
3.4324009418487549e+00, 1.8496986627578735e+00, -3.4535426646471024e-02
3.4339435100555420e+00, 1.5127030611038208e+00, -3.5287175327539444e-02
3.0969541072845459e+00, 1.5111557245254517e+00, -3.3109474927186966e-02
3.5111908912658691e+00, 1.8701969385147095e+00, -4.0973342955112457e-02
3.8481795787811279e+00, 1.8725779056549072e+00, -4.2394127696752548e-02
3.8505587577819824e+00, 1.5355864763259888e+00, -4.2787358164787292e-02
3.5135700702667236e+00, 1.5332055091857910e+00, -4.1366573423147202e-02
